order_id,account_id,timestamp,product_id,category,amount,device_id,address_id,order_status,refund_requested,refund_amount,refund_timestamp
ORD_ACC_N_266_0,ACC_N_266,2026-05-15T00:00:00,PROD_120,Electronics,75.59,DEV_N_266,ADDR_N_266,COMPLETED,0,0.0,
ORD_ACC_N_266_1,ACC_N_266,2026-06-04T00:00:00,PROD_149,Beauty,354.54,DEV_N_266,ADDR_N_266,COMPLETED,0,0.0,
ORD_ACC_N_266_2,ACC_N_266,2026-02-06T00:00:00,PROD_143,Clothing,434.72,DEV_N_266,ADDR_N_266,COMPLETED,0,0.0,
ORD_ACC_N_266_3,ACC_N_266,2026-08-24T00:00:00,PROD_126,Electronics,159.65,DEV_N_266,ADDR_N_266,COMPLETED,0,0.0,
ORD_ACC_N_266_4,ACC_N_266,2026-04-10T00:00:00,PROD_120,Beauty,390.46,DEV_N_266,ADDR_N_266,COMPLETED,0,0.0,
ORD_ACC_N_266_5,ACC_N_266,2026-05-23T00:00:00,PROD_116,Electronics,408.33,DEV_N_266,ADDR_N_266,COMPLETED,0,0.0,
ORD_ACC_N_266_6,ACC_N_266,2026-06-24T00:00:00,PROD_140,Electronics,253.04,DEV_N_266,ADDR_N_266,COMPLETED,0,0.0,
ORD_ACC_N_266_7,ACC_N_266,2026-06-14T00:00:00,PROD_110,Sports,234.87,DEV_N_266,ADDR_N_266,COMPLETED,0,0.0,
ORD_ACC_N_266_8,ACC_N_266,2026-07-10T00:00:00,PROD_139,Sports,394.18,DEV_N_266,ADDR_N_266,COMPLETED,0,0.0,
ORD_ACC_N_266_9,ACC_N_266,2026-06-08T00:00:00,PROD_146,Electronics,82.02,DEV_N_266,ADDR_N_266,COMPLETED,0,0.0,
ORD_ACC_N_266_10,ACC_N_266,2026-02-07T00:00:00,PROD_121,Home,202.01,DEV_N_266,ADDR_N_266,COMPLETED,0,0.0,
ORD_ACC_N_267_0,ACC_N_267,2026-02-27T00:00:00,PROD_134,Beauty,277.03,DEV_N_267,ADDR_N_267,COMPLETED,0,0.0,
ORD_ACC_N_267_1,ACC_N_267,2026-05-06T00:00:00,PROD_123,Home,159.29,DEV_N_267,ADDR_N_267,REFUNDED,1,159.29,2026-05-10T00:00:00
ORD_ACC_N_267_2,ACC_N_267,2026-05-13T00:00:00,PROD_100,Electronics,285.42,DEV_N_267,ADDR_N_267,COMPLETED,0,0.0,
ORD_ACC_N_267_3,ACC_N_267,2026-08-21T00:00:00,PROD_132,Beauty,382.46,DEV_N_267,ADDR_N_267,COMPLETED,0,0.0,
ORD_ACC_N_268_0,ACC_N_268,2026-07-04T00:00:00,PROD_102,Home,323.15,DEV_N_268,ADDR_N_268,COMPLETED,0,0.0,
ORD_ACC_N_269_0,ACC_N_269,2026-08-15T00:00:00,PROD_105,Electronics,412.78,DEV_N_269,ADDR_N_269,COMPLETED,0,0.0,
ORD_ACC_N_269_1,ACC_N_269,2026-08-22T00:00:00,PROD_146,Beauty,262.16,DEV_N_269,ADDR_N_269,COMPLETED,0,0.0,
ORD_ACC_N_269_2,ACC_N_269,2026-08-29T00:00:00,PROD_138,Clothing,27.08,DEV_N_269,ADDR_N_269,COMPLETED,0,0.0,
ORD_ACC_N_269_3,ACC_N_269,2026-08-19T00:00:00,PROD_112,Sports,373.22,DEV_N_269,ADDR_N_269,COMPLETED,0,0.0,
ORD_ACC_N_269_4,ACC_N_269,2026-07-23T00:00:00,PROD_147,Electronics,396.69,DEV_N_269,ADDR_N_269,COMPLETED,0,0.0,
ORD_ACC_N_269_5,ACC_N_269,2026-07-24T00:00:00,PROD_116,Sports,151.54,DEV_N_269,ADDR_N_269,COMPLETED,0,0.0,
ORD_ACC_N_269_6,ACC_N_269,2026-07-02T00:00:00,PROD_114,Beauty,200.76,DEV_N_269,ADDR_N_269,COMPLETED,0,0.0,
ORD_ACC_N_270_0,ACC_N_270,2025-12-01T00:00:00,PROD_131,Beauty,263.16,DEV_N_269,ADDR_N_269,COMPLETED,0,0.0,
ORD_ACC_N_270_1,ACC_N_270,2026-02-22T00:00:00,PROD_128,Clothing,386.1,DEV_N_269,ADDR_N_269,COMPLETED,0,0.0,
ORD_ACC_N_270_2,ACC_N_270,2026-08-19T00:00:00,PROD_123,Beauty,210.73,DEV_N_269,ADDR_N_269,COMPLETED,0,0.0,
ORD_ACC_N_270_3,ACC_N_270,2026-07-07T00:00:00,PROD_140,Electronics,328.55,DEV_N_269,ADDR_N_269,COMPLETED,0,0.0,
ORD_ACC_N_270_4,ACC_N_270,2026-07-14T00:00:00,PROD_131,Sports,289.23,DEV_N_269,ADDR_N_269,COMPLETED,0,0.0,
ORD_ACC_N_270_5,ACC_N_270,2026-04-26T00:00:00,PROD_130,Sports,60.27,DEV_N_269,ADDR_N_269,COMPLETED,0,0.0,
ORD_ACC_N_270_6,ACC_N_270,2026-05-04T00:00:00,PROD_126,Home,48.29,DEV_N_269,ADDR_N_269,COMPLETED,0,0.0,
ORD_ACC_N_270_7,ACC_N_270,2026-03-12T00:00:00,PROD_144,Sports,420.48,DEV_N_269,ADDR_N_269,REFUNDED,1,420.48,2026-03-17T00:00:00
ORD_ACC_N_270_8,ACC_N_270,2026-02-04T00:00:00,PROD_113,Sports,438.29,DEV_N_269,ADDR_N_269,COMPLETED,0,0.0,
ORD_ACC_N_270_9,ACC_N_270,2025-12-24T00:00:00,PROD_141,Clothing,281.88,DEV_N_269,ADDR_N_269,COMPLETED,0,0.0,
ORD_ACC_N_270_10,ACC_N_270,2026-03-20T00:00:00,PROD_135,Electronics,241.46,DEV_N_269,ADDR_N_269,COMPLETED,0,0.0,
ORD_ACC_N_270_11,ACC_N_270,2026-07-09T00:00:00,PROD_108,Electronics,224.34,DEV_N_269,ADDR_N_269,COMPLETED,0,0.0,
ORD_ACC_N_271_0,ACC_N_271,2026-07-06T00:00:00,PROD_127,Beauty,437.48,DEV_N_271,ADDR_N_271,COMPLETED,0,0.0,
ORD_ACC_N_271_1,ACC_N_271,2026-08-10T00:00:00,PROD_108,Sports,320.56,DEV_N_271,ADDR_N_271,COMPLETED,0,0.0,
ORD_ACC_N_271_2,ACC_N_271,2026-07-09T00:00:00,PROD_127,Home,211.71,DEV_N_271,ADDR_N_271,COMPLETED,0,0.0,
ORD_ACC_N_271_3,ACC_N_271,2026-07-28T00:00:00,PROD_123,Sports,270.79,DEV_N_271,ADDR_N_271,COMPLETED,0,0.0,
ORD_ACC_N_272_0,ACC_N_272,2026-05-19T00:00:00,PROD_123,Sports,405.35,DEV_N_272,ADDR_N_272,COMPLETED,0,0.0,
ORD_ACC_N_272_1,ACC_N_272,2025-10-26T00:00:00,PROD_121,Clothing,140.59,DEV_N_272,ADDR_N_272,COMPLETED,0,0.0,
ORD_ACC_N_272_2,ACC_N_272,2026-06-08T00:00:00,PROD_100,Home,271.7,DEV_N_272,ADDR_N_272,COMPLETED,0,0.0,
ORD_ACC_N_272_3,ACC_N_272,2026-01-30T00:00:00,PROD_100,Home,106.03,DEV_N_272,ADDR_N_272,COMPLETED,0,0.0,
ORD_ACC_N_272_4,ACC_N_272,2026-05-27T00:00:00,PROD_129,Home,115.65,DEV_N_272,ADDR_N_272,REFUNDED,1,115.65,2026-05-28T00:00:00
ORD_ACC_N_272_5,ACC_N_272,2026-07-31T00:00:00,PROD_104,Home,319.99,DEV_N_272,ADDR_N_272,COMPLETED,0,0.0,
ORD_ACC_N_272_6,ACC_N_272,2025-10-10T00:00:00,PROD_140,Electronics,288.39,DEV_N_272,ADDR_N_272,REFUNDED,1,288.39,2025-10-12T00:00:00
ORD_ACC_N_272_7,ACC_N_272,2026-04-13T00:00:00,PROD_127,Sports,156.41,DEV_N_272,ADDR_N_272,COMPLETED,0,0.0,
ORD_ACC_N_272_8,ACC_N_272,2026-03-28T00:00:00,PROD_116,Sports,196.29,DEV_N_272,ADDR_N_272,COMPLETED,0,0.0,
ORD_ACC_N_272_9,ACC_N_272,2025-11-27T00:00:00,PROD_137,Clothing,327.97,DEV_N_272,ADDR_N_272,REFUNDED,1,327.97,2025-11-28T00:00:00
ORD_ACC_N_272_10,ACC_N_272,2026-05-13T00:00:00,PROD_106,Clothing,154.39,DEV_N_272,ADDR_N_272,REFUNDED,1,154.39,2026-05-18T00:00:00
ORD_ACC_N_273_0,ACC_N_273,2026-04-12T00:00:00,PROD_139,Beauty,484.0,DEV_N_273,ADDR_N_273,COMPLETED,0,0.0,
ORD_ACC_N_273_1,ACC_N_273,2026-05-16T00:00:00,PROD_113,Electronics,100.69,DEV_N_273,ADDR_N_273,COMPLETED,0,0.0,
ORD_ACC_N_273_2,ACC_N_273,2026-06-17T00:00:00,PROD_100,Home,88.8,DEV_N_273,ADDR_N_273,COMPLETED,0,0.0,
ORD_ACC_N_273_3,ACC_N_273,2026-07-23T00:00:00,PROD_132,Beauty,450.06,DEV_N_273,ADDR_N_273,REFUNDED,1,450.06,2026-07-27T00:00:00
ORD_ACC_N_273_4,ACC_N_273,2026-01-02T00:00:00,PROD_107,Clothing,177.0,DEV_N_273,ADDR_N_273,COMPLETED,0,0.0,
ORD_ACC_N_273_5,ACC_N_273,2025-11-18T00:00:00,PROD_145,Beauty,208.76,DEV_N_273,ADDR_N_273,COMPLETED,0,0.0,
ORD_ACC_N_273_6,ACC_N_273,2026-03-03T00:00:00,PROD_133,Electronics,169.65,DEV_N_273,ADDR_N_273,COMPLETED,0,0.0,
ORD_ACC_N_273_7,ACC_N_273,2026-05-14T00:00:00,PROD_117,Clothing,478.57,DEV_N_273,ADDR_N_273,COMPLETED,0,0.0,
ORD_ACC_N_273_8,ACC_N_273,2026-01-20T00:00:00,PROD_116,Electronics,289.03,DEV_N_273,ADDR_N_273,COMPLETED,0,0.0,
ORD_ACC_N_273_9,ACC_N_273,2025-11-19T00:00:00,PROD_111,Electronics,451.89,DEV_N_273,ADDR_N_273,COMPLETED,0,0.0,
ORD_ACC_N_274_0,ACC_N_274,2026-02-26T00:00:00,PROD_112,Beauty,223.56,DEV_N_274,ADDR_N_274,COMPLETED,0,0.0,
ORD_ACC_N_274_1,ACC_N_274,2026-05-28T00:00:00,PROD_100,Clothing,105.92,DEV_N_274,ADDR_N_274,COMPLETED,0,0.0,
ORD_ACC_N_274_2,ACC_N_274,2026-05-10T00:00:00,PROD_137,Home,193.28,DEV_N_274,ADDR_N_274,COMPLETED,0,0.0,
ORD_ACC_N_274_3,ACC_N_274,2026-06-08T00:00:00,PROD_116,Sports,65.17,DEV_N_274,ADDR_N_274,COMPLETED,0,0.0,
ORD_ACC_N_274_4,ACC_N_274,2026-08-28T00:00:00,PROD_117,Beauty,311.25,DEV_N_274,ADDR_N_274,REFUNDED,1,311.25,2026-09-01T00:00:00
ORD_ACC_N_274_5,ACC_N_274,2026-08-20T00:00:00,PROD_117,Electronics,497.95,DEV_N_274,ADDR_N_274,COMPLETED,0,0.0,
ORD_ACC_N_275_0,ACC_N_275,2026-01-02T00:00:00,PROD_131,Clothing,498.67,DEV_N_275,ADDR_N_275,COMPLETED,0,0.0,
ORD_ACC_N_275_1,ACC_N_275,2026-01-01T00:00:00,PROD_134,Electronics,379.97,DEV_N_275,ADDR_N_275,COMPLETED,0,0.0,
ORD_ACC_N_275_2,ACC_N_275,2026-08-12T00:00:00,PROD_145,Clothing,197.38,DEV_N_275,ADDR_N_275,COMPLETED,0,0.0,
ORD_ACC_N_275_3,ACC_N_275,2026-06-02T00:00:00,PROD_126,Electronics,438.04,DEV_N_275,ADDR_N_275,REFUNDED,1,438.04,2026-06-03T00:00:00
ORD_ACC_N_275_4,ACC_N_275,2026-01-16T00:00:00,PROD_106,Sports,325.99,DEV_N_275,ADDR_N_275,REFUNDED,1,325.99,2026-01-19T00:00:00
ORD_ACC_N_275_5,ACC_N_275,2026-05-24T00:00:00,PROD_121,Home,334.45,DEV_N_275,ADDR_N_275,COMPLETED,0,0.0,
ORD_ACC_N_275_6,ACC_N_275,2026-06-06T00:00:00,PROD_123,Sports,454.75,DEV_N_275,ADDR_N_275,COMPLETED,0,0.0,
ORD_ACC_N_275_7,ACC_N_275,2026-08-24T00:00:00,PROD_142,Electronics,471.46,DEV_N_275,ADDR_N_275,COMPLETED,0,0.0,
ORD_ACC_N_275_8,ACC_N_275,2026-07-29T00:00:00,PROD_109,Home,112.61,DEV_N_275,ADDR_N_275,COMPLETED,0,0.0,
ORD_ACC_N_275_9,ACC_N_275,2026-07-20T00:00:00,PROD_138,Clothing,102.84,DEV_N_275,ADDR_N_275,REFUNDED,1,102.84,2026-07-25T00:00:00
ORD_ACC_N_275_10,ACC_N_275,2026-02-03T00:00:00,PROD_100,Home,103.02,DEV_N_275,ADDR_N_275,COMPLETED,0,0.0,
ORD_ACC_N_275_11,ACC_N_275,2026-04-13T00:00:00,PROD_129,Sports,289.07,DEV_N_275,ADDR_N_275,REFUNDED,1,289.07,2026-04-14T00:00:00
ORD_ACC_N_275_12,ACC_N_275,2025-11-15T00:00:00,PROD_105,Clothing,466.53,DEV_N_275,ADDR_N_275,REFUNDED,1,466.53,2025-11-16T00:00:00
ORD_ACC_N_275_13,ACC_N_275,2026-05-28T00:00:00,PROD_101,Clothing,172.4,DEV_N_275,ADDR_N_275,COMPLETED,0,0.0,
ORD_ACC_N_275_14,ACC_N_275,2026-08-26T00:00:00,PROD_105,Clothing,124.41,DEV_N_275,ADDR_N_275,COMPLETED,0,0.0,
ORD_ACC_N_276_0,ACC_N_276,2026-07-14T00:00:00,PROD_119,Electronics,378.76,DEV_N_276,ADDR_N_276,COMPLETED,0,0.0,
ORD_ACC_N_276_1,ACC_N_276,2026-05-26T00:00:00,PROD_108,Sports,358.84,DEV_N_276,ADDR_N_276,COMPLETED,0,0.0,
ORD_ACC_N_276_2,ACC_N_276,2026-06-12T00:00:00,PROD_117,Clothing,218.71,DEV_N_276,ADDR_N_276,COMPLETED,0,0.0,
ORD_ACC_N_276_3,ACC_N_276,2026-07-17T00:00:00,PROD_128,Home,490.05,DEV_N_276,ADDR_N_276,COMPLETED,0,0.0,
ORD_ACC_N_276_4,ACC_N_276,2026-08-08T00:00:00,PROD_122,Sports,255.15,DEV_N_276,ADDR_N_276,COMPLETED,0,0.0,
ORD_ACC_N_276_5,ACC_N_276,2026-05-08T00:00:00,PROD_110,Electronics,418.16,DEV_N_276,ADDR_N_276,COMPLETED,0,0.0,
ORD_ACC_N_276_6,ACC_N_276,2026-04-04T00:00:00,PROD_113,Beauty,205.13,DEV_N_276,ADDR_N_276,COMPLETED,0,0.0,
ORD_ACC_N_276_7,ACC_N_276,2026-06-04T00:00:00,PROD_118,Clothing,330.08,DEV_N_276,ADDR_N_276,COMPLETED,0,0.0,
ORD_ACC_N_276_8,ACC_N_276,2026-06-05T00:00:00,PROD_147,Home,355.83,DEV_N_276,ADDR_N_276,COMPLETED,0,0.0,
ORD_ACC_N_276_9,ACC_N_276,2026-08-08T00:00:00,PROD_113,Beauty,266.37,DEV_N_276,ADDR_N_276,COMPLETED,0,0.0,
ORD_ACC_N_276_10,ACC_N_276,2026-06-26T00:00:00,PROD_142,Clothing,35.1,DEV_N_276,ADDR_N_276,REFUNDED,1,35.1,2026-06-30T00:00:00
ORD_ACC_N_276_11,ACC_N_276,2026-07-27T00:00:00,PROD_136,Beauty,244.28,DEV_N_276,ADDR_N_276,COMPLETED,0,0.0,
ORD_ACC_N_276_12,ACC_N_276,2026-04-03T00:00:00,PROD_106,Home,452.61,DEV_N_276,ADDR_N_276,COMPLETED,0,0.0,
ORD_ACC_N_276_13,ACC_N_276,2026-08-29T00:00:00,PROD_121,Electronics,96.2,DEV_N_276,ADDR_N_276,COMPLETED,0,0.0,
ORD_ACC_N_276_14,ACC_N_276,2026-07-15T00:00:00,PROD_129,Sports,458.31,DEV_N_276,ADDR_N_276,COMPLETED,0,0.0,
ORD_ACC_N_277_0,ACC_N_277,2026-07-04T00:00:00,PROD_146,Beauty,304.92,DEV_N_277,ADDR_N_277,COMPLETED,0,0.0,
ORD_ACC_N_277_1,ACC_N_277,2026-07-02T00:00:00,PROD_123,Sports,420.37,DEV_N_277,ADDR_N_277,COMPLETED,0,0.0,
ORD_ACC_N_277_2,ACC_N_277,2026-07-19T00:00:00,PROD_102,Clothing,251.63,DEV_N_277,ADDR_N_277,COMPLETED,0,0.0,
ORD_ACC_N_277_3,ACC_N_277,2026-06-28T00:00:00,PROD_117,Sports,71.77,DEV_N_277,ADDR_N_277,COMPLETED,0,0.0,
ORD_ACC_N_277_4,ACC_N_277,2026-07-11T00:00:00,PROD_110,Home,304.68,DEV_N_277,ADDR_N_277,COMPLETED,0,0.0,
ORD_ACC_N_277_5,ACC_N_277,2026-06-16T00:00:00,PROD_112,Sports,483.31,DEV_N_277,ADDR_N_277,COMPLETED,0,0.0,
ORD_ACC_N_277_6,ACC_N_277,2026-08-14T00:00:00,PROD_103,Electronics,82.35,DEV_N_277,ADDR_N_277,COMPLETED,0,0.0,
ORD_ACC_N_277_7,ACC_N_277,2026-07-23T00:00:00,PROD_122,Beauty,400.57,DEV_N_277,ADDR_N_277,COMPLETED,0,0.0,
ORD_ACC_N_277_8,ACC_N_277,2026-07-12T00:00:00,PROD_109,Clothing,99.36,DEV_N_277,ADDR_N_277,REFUNDED,1,99.36,2026-07-14T00:00:00
ORD_ACC_N_277_9,ACC_N_277,2026-07-24T00:00:00,PROD_113,Beauty,167.61,DEV_N_277,ADDR_N_277,COMPLETED,0,0.0,
ORD_ACC_N_278_0,ACC_N_278,2026-08-08T00:00:00,PROD_106,Beauty,22.37,DEV_N_278,ADDR_N_278,COMPLETED,0,0.0,
ORD_ACC_N_278_1,ACC_N_278,2026-07-27T00:00:00,PROD_130,Beauty,349.66,DEV_N_278,ADDR_N_278,COMPLETED,0,0.0,
ORD_ACC_N_278_2,ACC_N_278,2026-08-02T00:00:00,PROD_106,Beauty,358.99,DEV_N_278,ADDR_N_278,COMPLETED,0,0.0,
ORD_ACC_N_278_3,ACC_N_278,2026-08-23T00:00:00,PROD_125,Home,172.81,DEV_N_278,ADDR_N_278,COMPLETED,0,0.0,
ORD_ACC_N_278_4,ACC_N_278,2026-08-13T00:00:00,PROD_127,Sports,413.5,DEV_N_278,ADDR_N_278,COMPLETED,0,0.0,
ORD_ACC_N_278_5,ACC_N_278,2026-08-06T00:00:00,PROD_142,Sports,276.38,DEV_N_278,ADDR_N_278,COMPLETED,0,0.0,
ORD_ACC_N_278_6,ACC_N_278,2026-08-30T00:00:00,PROD_149,Clothing,126.41,DEV_N_278,ADDR_N_278,COMPLETED,0,0.0,
ORD_ACC_N_278_7,ACC_N_278,2026-08-08T00:00:00,PROD_100,Sports,193.89,DEV_N_278,ADDR_N_278,COMPLETED,0,0.0,
ORD_ACC_N_278_8,ACC_N_278,2026-07-24T00:00:00,PROD_141,Clothing,380.81,DEV_N_278,ADDR_N_278,COMPLETED,0,0.0,
ORD_ACC_N_279_0,ACC_N_279,2026-07-07T00:00:00,PROD_111,Beauty,64.57,DEV_N_279,ADDR_N_279,COMPLETED,0,0.0,
ORD_ACC_N_279_1,ACC_N_279,2026-08-12T00:00:00,PROD_130,Electronics,156.78,DEV_N_279,ADDR_N_279,COMPLETED,0,0.0,
ORD_ACC_N_279_2,ACC_N_279,2026-07-29T00:00:00,PROD_110,Beauty,480.09,DEV_N_279,ADDR_N_279,COMPLETED,0,0.0,
ORD_ACC_N_279_3,ACC_N_279,2026-06-26T00:00:00,PROD_105,Home,420.43,DEV_N_279,ADDR_N_279,COMPLETED,0,0.0,
ORD_ACC_N_279_4,ACC_N_279,2026-08-19T00:00:00,PROD_100,Clothing,334.82,DEV_N_279,ADDR_N_279,COMPLETED,0,0.0,
ORD_ACC_N_280_0,ACC_N_280,2026-05-07T00:00:00,PROD_142,Beauty,25.56,DEV_N_279,ADDR_N_279,COMPLETED,0,0.0,
ORD_ACC_N_280_1,ACC_N_280,2026-05-15T00:00:00,PROD_116,Electronics,390.25,DEV_N_279,ADDR_N_279,REFUNDED,1,390.25,2026-05-20T00:00:00
ORD_ACC_N_280_2,ACC_N_280,2026-05-08T00:00:00,PROD_145,Home,260.99,DEV_N_279,ADDR_N_279,COMPLETED,0,0.0,
ORD_ACC_N_280_3,ACC_N_280,2026-04-17T00:00:00,PROD_111,Beauty,486.45,DEV_N_279,ADDR_N_279,REFUNDED,1,486.45,2026-04-22T00:00:00
ORD_ACC_N_280_4,ACC_N_280,2026-05-25T00:00:00,PROD_100,Home,437.75,DEV_N_279,ADDR_N_279,REFUNDED,1,437.75,2026-05-30T00:00:00
ORD_ACC_N_280_5,ACC_N_280,2026-06-26T00:00:00,PROD_146,Beauty,114.85,DEV_N_279,ADDR_N_279,COMPLETED,0,0.0,
ORD_ACC_N_280_6,ACC_N_280,2026-05-12T00:00:00,PROD_107,Beauty,43.3,DEV_N_279,ADDR_N_279,REFUNDED,1,43.3,2026-05-16T00:00:00
ORD_ACC_N_280_7,ACC_N_280,2026-05-30T00:00:00,PROD_123,Home,44.04,DEV_N_279,ADDR_N_279,COMPLETED,0,0.0,
ORD_ACC_N_280_8,ACC_N_280,2026-05-15T00:00:00,PROD_101,Sports,181.98,DEV_N_279,ADDR_N_279,REFUNDED,1,181.98,2026-05-18T00:00:00
ORD_ACC_N_280_9,ACC_N_280,2026-07-17T00:00:00,PROD_128,Home,160.76,DEV_N_279,ADDR_N_279,REFUNDED,1,160.76,2026-07-20T00:00:00
ORD_ACC_N_280_10,ACC_N_280,2026-03-22T00:00:00,PROD_146,Electronics,37.1,DEV_N_279,ADDR_N_279,REFUNDED,1,37.1,2026-03-27T00:00:00
ORD_ACC_N_281_0,ACC_N_281,2026-07-30T00:00:00,PROD_127,Home,368.86,DEV_N_281,ADDR_N_281,COMPLETED,0,0.0,
ORD_ACC_N_281_1,ACC_N_281,2026-06-04T00:00:00,PROD_115,Sports,486.49,DEV_N_281,ADDR_N_281,COMPLETED,0,0.0,
ORD_ACC_N_282_0,ACC_N_282,2026-08-12T00:00:00,PROD_140,Electronics,90.44,DEV_N_282,ADDR_N_282,COMPLETED,0,0.0,
ORD_ACC_N_282_1,ACC_N_282,2026-02-17T00:00:00,PROD_121,Home,266.06,DEV_N_282,ADDR_N_282,COMPLETED,0,0.0,
ORD_ACC_N_282_2,ACC_N_282,2026-01-27T00:00:00,PROD_147,Home,212.36,DEV_N_282,ADDR_N_282,COMPLETED,0,0.0,
ORD_ACC_N_282_3,ACC_N_282,2026-07-22T00:00:00,PROD_107,Clothing,421.69,DEV_N_282,ADDR_N_282,COMPLETED,0,0.0,
ORD_ACC_N_282_4,ACC_N_282,2026-04-20T00:00:00,PROD_134,Clothing,497.56,DEV_N_282,ADDR_N_282,COMPLETED,0,0.0,
ORD_ACC_N_282_5,ACC_N_282,2026-08-06T00:00:00,PROD_148,Beauty,199.63,DEV_N_282,ADDR_N_282,COMPLETED,0,0.0,
ORD_ACC_N_283_0,ACC_N_283,2026-04-25T00:00:00,PROD_111,Home,342.29,DEV_N_283,ADDR_N_283,COMPLETED,0,0.0,
ORD_ACC_N_283_1,ACC_N_283,2026-06-23T00:00:00,PROD_126,Clothing,22.42,DEV_N_283,ADDR_N_283,COMPLETED,0,0.0,
ORD_ACC_N_283_2,ACC_N_283,2026-06-22T00:00:00,PROD_140,Home,148.19,DEV_N_283,ADDR_N_283,COMPLETED,0,0.0,
ORD_ACC_N_283_3,ACC_N_283,2026-08-07T00:00:00,PROD_120,Clothing,126.24,DEV_N_283,ADDR_N_283,REFUNDED,1,126.24,2026-08-08T00:00:00
ORD_ACC_N_283_4,ACC_N_283,2026-06-19T00:00:00,PROD_129,Sports,369.52,DEV_N_283,ADDR_N_283,COMPLETED,0,0.0,
ORD_ACC_N_284_0,ACC_N_284,2026-05-02T00:00:00,PROD_121,Home,466.34,DEV_N_284,ADDR_N_284,REFUNDED,1,466.34,2026-05-05T00:00:00
ORD_ACC_N_284_1,ACC_N_284,2026-02-02T00:00:00,PROD_147,Beauty,233.3,DEV_N_284,ADDR_N_284,COMPLETED,0,0.0,
ORD_ACC_N_284_2,ACC_N_284,2026-07-09T00:00:00,PROD_124,Home,275.48,DEV_N_284,ADDR_N_284,COMPLETED,0,0.0,
ORD_ACC_N_284_3,ACC_N_284,2026-05-20T00:00:00,PROD_105,Beauty,35.49,DEV_N_284,ADDR_N_284,COMPLETED,0,0.0,
ORD_ACC_N_284_4,ACC_N_284,2026-04-10T00:00:00,PROD_147,Sports,492.77,DEV_N_284,ADDR_N_284,COMPLETED,0,0.0,
ORD_ACC_N_284_5,ACC_N_284,2026-05-29T00:00:00,PROD_128,Beauty,165.94,DEV_N_284,ADDR_N_284,COMPLETED,0,0.0,
ORD_ACC_N_284_6,ACC_N_284,2026-08-24T00:00:00,PROD_139,Home,94.83,DEV_N_284,ADDR_N_284,COMPLETED,0,0.0,
ORD_ACC_N_285_0,ACC_N_285,2026-04-08T00:00:00,PROD_115,Beauty,287.09,DEV_N_285,ADDR_N_285,COMPLETED,0,0.0,
ORD_ACC_N_286_0,ACC_N_286,2026-06-29T00:00:00,PROD_107,Sports,66.55,DEV_N_286,ADDR_N_286,REFUNDED,1,66.55,2026-07-02T00:00:00
ORD_ACC_N_286_1,ACC_N_286,2026-06-01T00:00:00,PROD_147,Beauty,435.15,DEV_N_286,ADDR_N_286,COMPLETED,0,0.0,
ORD_ACC_N_286_2,ACC_N_286,2026-02-03T00:00:00,PROD_138,Home,188.97,DEV_N_286,ADDR_N_286,REFUNDED,1,188.97,2026-02-06T00:00:00
ORD_ACC_N_286_3,ACC_N_286,2026-02-27T00:00:00,PROD_143,Home,322.53,DEV_N_286,ADDR_N_286,COMPLETED,0,0.0,
ORD_ACC_N_286_4,ACC_N_286,2025-12-17T00:00:00,PROD_125,Beauty,277.1,DEV_N_286,ADDR_N_286,REFUNDED,1,277.1,2025-12-21T00:00:00
ORD_ACC_N_286_5,ACC_N_286,2026-04-07T00:00:00,PROD_111,Beauty,416.55,DEV_N_286,ADDR_N_286,REFUNDED,1,416.55,2026-04-10T00:00:00
ORD_ACC_N_286_6,ACC_N_286,2026-08-30T00:00:00,PROD_129,Clothing,275.68,DEV_N_286,ADDR_N_286,REFUNDED,1,275.68,2026-08-31T00:00:00
ORD_ACC_N_286_7,ACC_N_286,2026-02-16T00:00:00,PROD_126,Beauty,298.48,DEV_N_286,ADDR_N_286,REFUNDED,1,298.48,2026-02-18T00:00:00
ORD_ACC_N_286_8,ACC_N_286,2026-08-17T00:00:00,PROD_139,Sports,317.06,DEV_N_286,ADDR_N_286,REFUNDED,1,317.06,2026-08-18T00:00:00
ORD_ACC_N_286_9,ACC_N_286,2026-02-03T00:00:00,PROD_115,Clothing,473.83,DEV_N_286,ADDR_N_286,REFUNDED,1,473.83,2026-02-08T00:00:00
ORD_ACC_N_286_10,ACC_N_286,2026-01-02T00:00:00,PROD_101,Sports,348.49,DEV_N_286,ADDR_N_286,COMPLETED,0,0.0,
ORD_ACC_N_286_11,ACC_N_286,2026-02-13T00:00:00,PROD_110,Beauty,284.99,DEV_N_286,ADDR_N_286,COMPLETED,0,0.0,
ORD_ACC_N_286_12,ACC_N_286,2026-02-24T00:00:00,PROD_130,Clothing,367.07,DEV_N_286,ADDR_N_286,REFUNDED,1,367.07,2026-02-27T00:00:00
ORD_ACC_N_286_13,ACC_N_286,2026-06-25T00:00:00,PROD_113,Sports,160.63,DEV_N_286,ADDR_N_286,COMPLETED,0,0.0,
ORD_ACC_N_287_0,ACC_N_287,2026-07-01T00:00:00,PROD_132,Electronics,402.44,DEV_N_287,ADDR_N_287,COMPLETED,0,0.0,
ORD_ACC_N_287_1,ACC_N_287,2026-02-07T00:00:00,PROD_110,Clothing,309.92,DEV_N_287,ADDR_N_287,COMPLETED,0,0.0,
